"ID","Amplitude"
18636,-6.10352e-05
18637,-0.000427246
18638,3.05176e-05
18639,9.15527e-05
18640,-9.15527e-05
18641,9.15527e-05
18642,3.05176e-05
18643,0.000335693
18644,0.000366211
18645,-0.000244141
18646,9.15527e-05
18647,-0.000183105
18648,-0.000213623
18649,0.000152588
18650,0.000213623
18651,6.10352e-05
18652,-0.000274658
18653,-0.000244141
18654,0.00012207
18655,-0.000213623
18656,-0.000213623
18657,-0.000152588
18658,-0.000366211
18659,-9.15527e-05
18660,-0.000305176
18661,0.0
18662,0.0
18663,-3.05176e-05
18664,-0.000183105
18665,0.000213623
18666,0.000457764
18667,3.05176e-05
18668,0.0
18669,6.10352e-05
18670,0.000213623
18671,0.000213623
18672,0.00012207
18673,0.000152588
18674,0.00012207
18675,-0.00012207
18676,-3.05176e-05
18677,0.00012207
18678,-0.000396729
18679,6.10352e-05
18680,-0.00012207
18681,-0.000335693
18682,-0.000427246
18683,-0.000274658
18684,-0.00012207
18685,-6.10352e-05
18686,0.0
18687,-0.000152588
18688,-0.000183105
18689,0.000213623
18690,3.05176e-05
18691,0.000183105
18692,0.000244141
18693,3.05176e-05
18694,0.000183105
18695,6.10352e-05
18696,0.00012207
18697,0.00012207
18698,3.05176e-05
18699,-9.15527e-05
18700,0.0
18701,-0.000152588
18702,0.0
18703,-9.15527e-05
18704,-0.00012207
18705,-0.000152588
18706,3.05176e-05
18707,-6.10352e-05
18708,-0.000183105
18709,-0.00012207
18710,-9.15527e-05
18711,0.0
18712,0.000152588
18713,9.15527e-05
18714,6.10352e-05
18715,3.05176e-05
18716,0.00012207
18717,9.15527e-05
18718,6.10352e-05
18719,9.15527e-05
18720,3.05176e-05
18721,0.0
18722,3.05176e-05
18723,0.0
18724,-0.00012207
18725,-0.00012207
18726,-0.00012207
18727,-0.00012207
18728,-0.000152588
18729,-0.000183105
18730,-0.00012207
18731,-0.000152588
18732,-0.00012207
18733,-0.00012207
18734,-9.15527e-05
18735,-3.05176e-05
18736,0.0
18737,3.05176e-05
18738,6.10352e-05
18739,6.10352e-05
18740,9.15527e-05
18741,9.15527e-05
18742,6.10352e-05
18743,9.15527e-05
18744,9.15527e-05
18745,6.10352e-05
18746,9.15527e-05
18747,3.05176e-05
18748,-3.05176e-05
18749,0.0
18750,-6.10352e-05
18751,-6.10352e-05
18752,-6.10352e-05
18753,-9.15527e-05
18754,-0.000152588
18755,-0.000152588
18756,-9.15527e-05
18757,-9.15527e-05
18758,-6.10352e-05
18759,-9.15527e-05
18760,-3.05176e-05
18761,-3.05176e-05
18762,3.05176e-05
18763,3.05176e-05
18764,3.05176e-05
18765,3.05176e-05
18766,9.15527e-05
18767,6.10352e-05
18768,0.00012207
18769,6.10352e-05
18770,9.15527e-05
18771,3.05176e-05
18772,0.0
18773,-3.05176e-05
18774,-6.10352e-05
18775,-6.10352e-05
18776,-3.05176e-05
18777,-9.15527e-05
18778,-6.10352e-05
18779,-9.15527e-05
18780,-9.15527e-05
18781,-9.15527e-05
18782,-9.15527e-05
18783,-9.15527e-05
18784,-6.10352e-05
18785,-6.10352e-05
18786,0.0
18787,-3.05176e-05
18788,0.0
18789,0.0
18790,3.05176e-05
18791,6.10352e-05
18792,9.15527e-05
18793,6.10352e-05
18794,6.10352e-05
18795,9.15527e-05
18796,6.10352e-05
18797,3.05176e-05
18798,6.10352e-05
18799,6.10352e-05
18800,3.05176e-05
18801,0.0
18802,-6.10352e-05
18803,-3.05176e-05
18804,-9.15527e-05
18805,-6.10352e-05
18806,-3.05176e-05
18807,-6.10352e-05
18808,-3.05176e-05
18809,-3.05176e-05
18810,-3.05176e-05
18811,-3.05176e-05
18812,-3.05176e-05
18813,0.0
18814,-3.05176e-05
18815,0.0
18816,0.0
18817,3.05176e-05
18818,3.05176e-05
18819,3.05176e-05
18820,0.0
18821,-3.05176e-05
18822,0.0
18823,0.0
18824,0.0
18825,0.0
18826,0.0
18827,-3.05176e-05
18828,-6.10352e-05
18829,-6.10352e-05
18830,-9.15527e-05
18831,-6.10352e-05
18832,-3.05176e-05
18833,-6.10352e-05
18834,-6.10352e-05
18835,-9.15527e-05
18836,-3.05176e-05
18837,0.0
18838,-3.05176e-05
18839,3.05176e-05
18840,3.05176e-05
18841,3.05176e-05
18842,6.10352e-05
18843,6.10352e-05
18844,6.10352e-05
18845,6.10352e-05
18846,6.10352e-05
18847,3.05176e-05
18848,6.10352e-05
18849,3.05176e-05
18850,-3.05176e-05
18851,0.0
18852,0.0
18853,-6.10352e-05
18854,-3.05176e-05
18855,0.0
18856,0.0
18857,-3.05176e-05
18858,0.0
18859,-3.05176e-05
18860,0.0
18861,0.0
18862,-3.05176e-05
18863,0.0
18864,3.05176e-05
18865,3.05176e-05
18866,3.05176e-05
18867,0.0
18868,0.0
18869,3.05176e-05
18870,3.05176e-05
18871,0.0
18872,0.0
18873,3.05176e-05
18874,3.05176e-05
18875,0.0
18876,-3.05176e-05
18877,-6.10352e-05
18878,-3.05176e-05
18879,-6.10352e-05
18880,-9.15527e-05
18881,-6.10352e-05
18882,-6.10352e-05
18883,-3.05176e-05
18884,-6.10352e-05
18885,-6.10352e-05
18886,-3.05176e-05
18887,-3.05176e-05
18888,-3.05176e-05
18889,6.10352e-05
18890,6.10352e-05
18891,3.05176e-05
18892,3.05176e-05
18893,6.10352e-05
18894,3.05176e-05
18895,3.05176e-05
18896,9.15527e-05
18897,0.0
18898,3.05176e-05
18899,0.0
18900,3.05176e-05
18901,0.0
18902,-3.05176e-05
18903,-3.05176e-05
18904,-3.05176e-05
18905,-3.05176e-05
18906,-3.05176e-05
18907,-6.10352e-05
18908,-6.10352e-05
18909,-9.15527e-05
18910,-3.05176e-05
18911,0.0
18912,0.0
18913,0.0
18914,0.0
18915,0.0
18916,0.0
18917,3.05176e-05
18918,3.05176e-05
18919,3.05176e-05
18920,3.05176e-05
18921,3.05176e-05
18922,3.05176e-05
18923,-3.05176e-05
18924,0.0
18925,0.0
18926,0.0
18927,0.0
18928,-6.10352e-05
18929,-6.10352e-05
18930,-3.05176e-05
18931,0.0
18932,-6.10352e-05
18933,-6.10352e-05
18934,-9.15527e-05
18935,-3.05176e-05
18936,-3.05176e-05
18937,-3.05176e-05
18938,3.05176e-05
18939,0.0
18940,-3.05176e-05
18941,3.05176e-05
18942,0.0
18943,6.10352e-05
18944,0.0
18945,6.10352e-05
18946,0.0
18947,3.05176e-05
18948,3.05176e-05
18949,-6.10352e-05
18950,3.05176e-05
18951,0.0
18952,0.0
18953,3.05176e-05
18954,-3.05176e-05
18955,-3.05176e-05
18956,0.0
18957,3.05176e-05
18958,-3.05176e-05
18959,0.0
18960,-3.05176e-05
18961,0.0
18962,0.0
18963,0.0
18964,6.10352e-05
18965,-3.05176e-05
18966,0.0
18967,0.0
18968,0.0
18969,-3.05176e-05
18970,0.0
18971,-3.05176e-05
18972,-3.05176e-05
18973,-3.05176e-05
18974,-3.05176e-05
18975,-3.05176e-05
18976,0.0
18977,0.0
18978,0.0
18979,0.0
18980,0.0
18981,3.05176e-05
18982,3.05176e-05
18983,3.05176e-05
18984,3.05176e-05
18985,3.05176e-05
18986,3.05176e-05
18987,6.10352e-05
18988,3.05176e-05
18989,0.0
18990,3.05176e-05
18991,3.05176e-05
18992,3.05176e-05
18993,3.05176e-05
18994,0.0
18995,0.0
18996,0.0
18997,0.0
18998,3.05176e-05
18999,-3.05176e-05
19000,-3.05176e-05
19001,0.0
19002,0.0
19003,0.0
19004,0.0
19005,0.0
19006,-3.05176e-05
19007,-6.10352e-05
19008,0.0
19009,-3.05176e-05
19010,0.0
19011,0.0
19012,-3.05176e-05
19013,3.05176e-05
19014,-3.05176e-05
19015,0.0
19016,3.05176e-05
19017,0.0
19018,3.05176e-05
19019,0.0
19020,0.0
19021,-3.05176e-05
19022,0.0
19023,-3.05176e-05
19024,0.0
19025,0.0
19026,0.0
19027,3.05176e-05
19028,0.0
19029,0.0
19030,0.0
19031,0.0
19032,0.0
19033,0.0
19034,0.0
19035,3.05176e-05
19036,3.05176e-05
19037,0.0
19038,3.05176e-05
19039,3.05176e-05
19040,3.05176e-05
19041,3.05176e-05
19042,3.05176e-05
19043,3.05176e-05
19044,3.05176e-05
19045,6.10352e-05
19046,0.0
19047,3.05176e-05
19048,0.0
19049,0.0
19050,-3.05176e-05
19051,3.05176e-05
19052,-3.05176e-05
19053,-3.05176e-05
19054,-3.05176e-05
19055,-3.05176e-05
19056,-3.05176e-05
19057,-3.05176e-05
19058,0.0
19059,-3.05176e-05
19060,3.05176e-05
19061,0.0
19062,0.0
19063,0.0
19064,0.0
19065,0.0
19066,0.0
19067,3.05176e-05
19068,3.05176e-05
19069,3.05176e-05
19070,0.0
19071,3.05176e-05
19072,3.05176e-05
19073,0.0
19074,3.05176e-05
19075,6.10352e-05
19076,0.0
19077,3.05176e-05
19078,0.0
19079,0.0
19080,-3.05176e-05
19081,-3.05176e-05
19082,-3.05176e-05
19083,0.0
19084,0.0
19085,0.0
19086,3.05176e-05
19087,-3.05176e-05
19088,3.05176e-05
19089,3.05176e-05
19090,3.05176e-05
19091,6.10352e-05
19092,3.05176e-05
19093,6.10352e-05
19094,0.0
19095,0.0
19096,3.05176e-05
19097,-3.05176e-05
19098,0.0
19099,-6.10352e-05
19100,-3.05176e-05
19101,-3.05176e-05
19102,0.0
19103,-3.05176e-05
19104,-3.05176e-05
19105,0.0
19106,0.0
19107,0.0
19108,0.0
19109,0.0
19110,0.0
19111,-3.05176e-05
19112,-3.05176e-05
19113,0.0
19114,0.0
19115,3.05176e-05
19116,0.0
19117,3.05176e-05
19118,0.0
19119,-3.05176e-05
19120,0.0
19121,0.0
19122,0.0
19123,0.0
19124,3.05176e-05
19125,3.05176e-05
19126,-6.10352e-05
19127,0.0
19128,0.0
19129,0.0
19130,-3.05176e-05
19131,0.0
19132,0.0
19133,0.0
19134,3.05176e-05
19135,0.0
19136,3.05176e-05
19137,3.05176e-05
19138,3.05176e-05
19139,3.05176e-05
19140,-3.05176e-05
19141,3.05176e-05
19142,0.0
19143,0.0
19144,0.0
19145,3.05176e-05
19146,0.0
19147,0.0
19148,3.05176e-05
19149,0.0
19150,0.0
19151,-3.05176e-05
19152,-3.05176e-05
19153,0.0
19154,3.05176e-05
19155,0.0
19156,0.0
19157,-6.10352e-05
19158,-3.05176e-05
19159,-6.10352e-05
19160,0.0
19161,-3.05176e-05
19162,0.0
19163,3.05176e-05
19164,-3.05176e-05
19165,0.0
19166,0.0
19167,0.0
19168,0.0
19169,3.05176e-05
19170,3.05176e-05
19171,3.05176e-05
19172,3.05176e-05
19173,0.0
19174,-3.05176e-05
19175,-3.05176e-05
19176,0.0
19177,0.0
19178,0.0
19179,0.0
19180,0.0
19181,-3.05176e-05
19182,0.0
19183,0.0
19184,0.0
19185,3.05176e-05
19186,0.0
19187,3.05176e-05
19188,3.05176e-05
19189,0.0
19190,3.05176e-05
19191,3.05176e-05
19192,3.05176e-05
19193,0.0
19194,3.05176e-05
19195,6.10352e-05
19196,0.0
19197,3.05176e-05
19198,0.0
19199,0.0
19200,0.0
19201,3.05176e-05
19202,-3.05176e-05
19203,0.0
19204,-3.05176e-05
19205,0.0
19206,0.0
19207,-3.05176e-05
19208,-3.05176e-05
19209,-6.10352e-05
19210,-3.05176e-05
19211,-3.05176e-05
19212,-3.05176e-05
19213,0.0
19214,0.0
19215,-3.05176e-05
19216,-3.05176e-05
19217,-3.05176e-05
19218,0.0
19219,0.0
19220,0.0
19221,3.05176e-05
19222,0.0
19223,-3.05176e-05
19224,-3.05176e-05
19225,0.0
19226,-3.05176e-05
19227,0.0
19228,0.0
19229,0.0
19230,-3.05176e-05
19231,0.0
19232,6.10352e-05
19233,0.0
19234,0.0
19235,-3.05176e-05
19236,0.0
19237,3.05176e-05
19238,-3.05176e-05
19239,3.05176e-05
19240,0.0
19241,3.05176e-05
19242,0.0
19243,3.05176e-05
19244,3.05176e-05
19245,0.0
19246,0.0
19247,-3.05176e-05
19248,-6.10352e-05
19249,0.0
19250,3.05176e-05
19251,0.0
19252,0.0
19253,-3.05176e-05
19254,-3.05176e-05
19255,-3.05176e-05
19256,0.0
19257,3.05176e-05
19258,-3.05176e-05
19259,-3.05176e-05
19260,-3.05176e-05
19261,0.0
19262,-6.10352e-05
19263,-3.05176e-05
19264,-3.05176e-05
19265,0.0
19266,0.0
19267,3.05176e-05
19268,0.0
19269,-3.05176e-05
19270,-3.05176e-05
19271,0.0
19272,0.0
19273,6.10352e-05
19274,3.05176e-05
19275,3.05176e-05
19276,3.05176e-05
19277,0.0
19278,0.0
19279,0.0
19280,0.0
19281,-3.05176e-05
19282,0.0
19283,0.0
19284,3.05176e-05
19285,3.05176e-05
19286,-3.05176e-05
19287,0.0
19288,-3.05176e-05
19289,0.0
19290,0.0
19291,6.10352e-05
19292,0.0
19293,0.0
19294,-3.05176e-05
19295,0.0
19296,0.0
19297,3.05176e-05
19298,0.0
19299,0.0
19300,0.0
19301,0.0
19302,0.0
19303,-3.05176e-05
19304,0.0
19305,0.0
19306,0.0
19307,0.0
19308,-3.05176e-05
19309,-6.10352e-05
19310,-3.05176e-05
19311,-3.05176e-05
19312,0.0
19313,-3.05176e-05
19314,0.0
19315,-3.05176e-05
19316,0.0
19317,3.05176e-05
19318,3.05176e-05
19319,0.0
19320,3.05176e-05
19321,0.0
19322,0.0
19323,3.05176e-05
19324,0.0
19325,0.0
19326,0.0
19327,3.05176e-05
19328,0.0
19329,0.0
19330,3.05176e-05
19331,-0.00012207
19332,-3.05176e-05
19333,-0.000152588
19334,-0.000976562
19335,-9.15527e-05
19336,0.000427246
19337,0.000946045
19338,-0.000152588
19339,-0.000518799
19340,0.000518799
19341,9.15527e-05
19342,0.000762939
19343,0.000274658
19344,0.000701904
19345,0.000915527
19346,0.000244141
19347,-6.10352e-05
19348,-0.000274658
19349,3.05176e-05
19350,-0.000244141
19351,-3.05176e-05
19352,-0.000152588
19353,-0.000274658
19354,-0.000274658
19355,-0.000457764
19356,-0.000488281
19357,-0.000213623
19358,-0.000183105
19359,-0.000396729
19360,6.10352e-05
19361,-0.000274658
19362,-0.00012207
19363,6.10352e-05
19364,-9.15527e-05
19365,0.000213623
19366,9.15527e-05
19367,3.05176e-05
19368,-3.05176e-05
19369,0.000183105
19370,0.000274658
19371,0.000183105
19372,6.10352e-05
19373,0.000335693
19374,3.05176e-05
19375,6.10352e-05
19376,-3.05176e-05
19377,-3.05176e-05
19378,-0.000274658
19379,0.000274658
19380,-9.15527e-05
19381,3.05176e-05
19382,0.0
19383,-0.000488281
19384,6.10352e-05
19385,0.0
19386,0.00012207
19387,0.000152588
19388,0.00012207
19389,3.05176e-05
19390,3.05176e-05
19391,0.000244141
19392,0.000274658
19393,0.0
19394,-0.000335693
19395,0.000213623
19396,-9.15527e-05
19397,-0.00012207
19398,0.000183105
19399,-0.000183105
19400,0.000274658
19401,-6.10352e-05
19402,-3.05176e-05
19403,0.000183105
19404,3.05176e-05
19405,-9.15527e-05
19406,0.000274658
19407,-0.00012207
19408,-3.05176e-05
19409,9.15527e-05
19410,-0.000183105
19411,-0.000213623
19412,-0.000152588
19413,-0.000213623
19414,-9.15527e-05
19415,-3.05176e-05
19416,-0.00012207
19417,-6.10352e-05
19418,-0.000152588
19419,3.05176e-05
19420,-0.000152588
19421,-0.000213623
19422,-0.000396729
19423,-0.000213623
19424,-0.000213623
19425,-3.05176e-05
19426,-0.00012207
19427,3.05176e-05
19428,-0.000488281
19429,-3.05176e-05
19430,0.000183105
19431,0.000274658
19432,6.10352e-05
19433,0.000366211
19434,0.000305176
19435,0.000183105
19436,0.000305176
19437,0.000488281
19438,0.000488281
19439,0.000366211
19440,0.000427246
19441,0.000396729
19442,0.000366211
19443,0.000305176
19444,0.000427246
19445,-3.05176e-05
19446,0.00012207
19447,6.10352e-05
19448,3.05176e-05
19449,-0.00012207
19450,-0.000152588
19451,-0.000152588
19452,-0.000213623
19453,-0.000518799
19454,-0.000396729
19455,-0.000335693
19456,-0.000457764
19457,-0.000366211
19458,-0.000579834
19459,-0.000244141
19460,-6.10352e-05
19461,-0.000152588
19462,-0.000152588
19463,-0.000183105
19464,0.000274658
19465,-0.000152588
19466,0.000396729
19467,0.00012207
19468,0.000305176
19469,0.000610352
19470,0.000152588
19471,0.000427246
19472,0.000152588
19473,0.000213623
19474,9.15527e-05
19475,0.0
19476,3.05176e-05
19477,0.0
19478,0.000183105
19479,0.0
19480,-0.000152588
19481,-0.000427246
19482,-0.000213623
19483,-0.000335693
19484,-0.000488281
19485,-0.000488281
19486,-0.000366211
19487,-0.000427246
19488,-0.000488281
19489,-0.000579834
19490,-0.000427246
19491,-0.000427246
19492,-0.000274658
19493,3.05176e-05
19494,0.000213623
19495,0.000335693
19496,0.000610352
19497,0.000549316
19498,0.000427246
19499,0.000671387
19500,0.000732422
19501,0.000549316
19502,0.000488281
19503,0.000427246
19504,9.15527e-05
19505,0.000152588
19506,-6.10352e-05
19507,-0.000366211
19508,-0.000366211
19509,-0.000671387
19510,-0.000854492
19511,-0.000671387
19512,-0.000793457
19513,-0.000701904
19514,-0.000671387
19515,-0.000640869
19516,-0.000457764
19517,-0.000396729
19518,-6.10352e-05
19519,0.000244141
19520,0.000457764
19521,0.000427246
19522,0.000457764
19523,0.000762939
19524,0.00100708
19525,0.000701904
19526,0.000427246
19527,0.000518799
19528,0.000335693
19529,0.000152588
19530,6.10352e-05
19531,-3.05176e-05
19532,-0.000183105
19533,-0.000640869
19534,-0.000701904
19535,-0.000610352
19536,-0.000915527
19537,-0.000823975
19538,-0.000518799
19539,-0.000366211
19540,-0.000427246
19541,-3.05176e-05
19542,9.15527e-05
19543,0.000457764
19544,0.000579834
19545,0.000823975
19546,0.000854492
19547,0.000793457
19548,0.000549316
19549,0.000671387
19550,0.000427246
19551,0.000366211
19552,0.000213623
19553,-9.15527e-05
19554,-0.000305176
19555,-0.000244141
19556,-0.000549316
19557,-0.000671387
19558,-0.000701904
19559,-0.000579834
19560,-0.000762939
19561,-0.000671387
19562,-0.000427246
19563,-0.000244141
19564,-6.10352e-05
19565,0.000183105
19566,0.000335693
19567,0.000244141
19568,0.000488281
19569,0.000488281
19570,0.000854492
19571,0.000274658
19572,0.000427246
19573,0.000427246
19574,3.05176e-05
19575,-0.000213623
19576,-0.000335693
19577,-0.000457764
19578,-0.000366211
19579,-0.000366211
19580,-0.000396729
19581,-0.000335693
19582,-0.000366211
19583,-0.000274658
19584,-0.00012207
19585,9.15527e-05
19586,0.0
19587,0.000152588
19588,3.05176e-05
19589,0.000305176
19590,0.000244141
19591,0.000457764
19592,0.000183105
19593,0.000366211
19594,0.000152588
19595,0.000244141
19596,0.00012207
19597,0.000244141
19598,0.000152588
19599,-9.15527e-05
19600,3.05176e-05
19601,0.00012207
19602,0.0
19603,0.000335693
19604,6.10352e-05
19605,-6.10352e-05
19606,-0.000244141
19607,-0.000305176
19608,-0.000274658
19609,-9.15527e-05
19610,-0.000488281
19611,-0.000488281
19612,-0.000366211
19613,-0.000274658
19614,-3.05176e-05
19615,3.05176e-05
19616,9.15527e-05
19617,9.15527e-05
19618,0.000183105
19619,0.0
19620,0.000305176
19621,3.05176e-05
19622,0.000183105
19623,0.000274658
19624,-0.000152588
19625,0.000152588
19626,6.10352e-05
19627,-0.000305176
19628,0.0
19629,-9.15527e-05
19630,-0.000274658
19631,-0.00012207
19632,-0.000213623
19633,-0.000213623
19634,0.000335693
19635,-0.000244141
19636,-3.05176e-05
19637,-0.00012207
19638,3.05176e-05
19639,3.05176e-05
19640,-0.000335693
19641,-3.05176e-05
19642,0.0
19643,-0.000244141
19644,0.000335693
19645,-9.15527e-05
19646,0.0
19647,9.15527e-05
19648,6.10352e-05
19649,0.000152588
19650,0.000427246
19651,0.0
19652,9.15527e-05
19653,9.15527e-05
19654,-3.05176e-05
19655,-0.000213623
19656,9.15527e-05
19657,-0.00012207
19658,-0.000274658
19659,-0.000305176
19660,-0.000152588
19661,-0.000152588
19662,-3.05176e-05
19663,-0.00012207
19664,6.10352e-05
19665,-0.000152588
19666,-0.000152588
19667,-0.000305176
19668,-6.10352e-05
19669,0.000152588
19670,0.000213623
19671,0.000305176
19672,0.000152588
19673,0.00012207
19674,0.000274658
19675,0.0
19676,-0.000274658
19677,-6.10352e-05
19678,-0.000183105
19679,-6.10352e-05
19680,-3.05176e-05
19681,-3.05176e-05
19682,0.000152588
19683,0.000183105
19684,-0.000213623
19685,0.000305176
19686,-0.000183105
19687,-0.000213623
19688,-0.000305176
19689,-0.000305176
19690,-0.000305176
19691,-9.15527e-05
19692,-6.10352e-05
19693,0.000152588
19694,0.00012207
19695,0.000305176
19696,0.000244141
19697,0.000152588
19698,0.000335693
19699,0.000213623
19700,-0.000183105
19701,-0.000213623
19702,-0.00012207
19703,-0.000152588
19704,-0.000213623
19705,-0.000244141
19706,0.00012207
19707,0.000152588
19708,-0.00012207
19709,-0.000427246
19710,-0.000732422
19711,-0.00106812
19712,-0.000762939
19713,-0.00012207
19714,0.000701904
19715,0.00180054
19716,0.00234985
19717,0.00262451
19718,0.00192261
19719,0.000274658
19720,-0.00161743
19721,-0.00338745
19722,-0.00372314
19723,-0.0027771
19724,-0.00161743
19725,0.000549316
19726,0.00216675
19727,0.00350952
19728,0.00338745
19729,0.00314331
19730,0.00152588
19731,-0.000183105
19732,-0.00198364
19733,-0.00241089
19734,-0.00244141
19735,-0.00146484
19736,9.15527e-05
19737,0.00109863
19738,0.00195312
19739,0.00234985
19740,0.00131226
19741,0.000671387
19742,0.0
19743,-0.00152588
19744,-0.00195312
19745,-0.00195312
19746,-0.000793457
19747,-3.05176e-05
19748,0.000854492
19749,0.00180054
19750,0.000823975
19751,0.000152588
19752,0.000518799
19753,-0.00158691
19754,-0.000305176
19755,-0.00201416
19756,-0.00317383
19757,-0.000335693
19758,0.00216675
19759,0.00405884
19760,0.00411987
19761,0.00189209
19762,0.000213623
19763,-0.000457764
19764,-0.00128174
19765,-0.00158691
19766,-0.00228882
19767,-0.00146484
19768,-0.00012207
19769,0.000579834
19770,0.00088501
19771,0.000335693
19772,-0.000305176
19773,-0.000671387
19774,-0.00100708
19775,-0.00115967
19776,-0.0010376
19777,-0.000946045
19778,-9.15527e-05
19779,0.000915527
19780,0.00131226
19781,0.00109863
19782,0.000854492
19783,0.000701904
19784,0.000701904
19785,0.000579834
19786,0.000335693
19787,0.000335693
19788,0.000488281
19789,0.000549316
19790,0.000549316
19791,0.000213623
19792,-0.000305176
19793,-0.000457764
19794,-0.000518799
19795,-0.000518799
19796,-0.000518799
19797,-0.000579834
19798,-0.000427246
19799,-0.000244141
19800,-0.00012207
19801,-0.00012207
19802,-0.000183105
19803,-0.000183105
19804,3.05176e-05
19805,0.000366211
19806,0.000366211
19807,0.000610352
19808,0.000701904
19809,0.000793457
19810,0.000762939
19811,0.000366211
19812,0.000274658
19813,0.000213623
19814,0.000305176
19815,0.000305176
19816,0.000152588
19817,0.0
19818,-0.000244141
19819,-0.000335693
19820,-0.000335693
19821,-0.000335693
19822,-0.000579834
19823,-0.000549316
19824,-0.000305176
19825,-0.000244141
19826,-3.05176e-05
19827,-6.10352e-05
19828,-3.05176e-05
19829,-6.10352e-05
19830,0.000274658
19831,0.000396729
19832,0.000549316
19833,0.000488281
19834,0.000457764
19835,0.000549316
19836,0.000579834
19837,0.000610352
19838,0.000549316
19839,0.000305176
19840,0.000152588
19841,6.10352e-05
19842,3.05176e-05
19843,-9.15527e-05
19844,-0.00012207
19845,-0.000305176
19846,-0.000335693
19847,-0.000457764
19848,-0.000457764
19849,-0.000518799
19850,-0.000396729
19851,-0.000305176
19852,-0.000305176
19853,-0.000152588
19854,3.05176e-05
19855,9.15527e-05
19856,0.000274658
19857,0.000305176
19858,0.000335693
19859,0.000335693
19860,0.000488281
19861,0.000518799
19862,0.000488281
19863,0.000396729
19864,0.000213623
19865,0.00012207
19866,6.10352e-05
19867,9.15527e-05
19868,-6.10352e-05
19869,-0.000183105
19870,-0.000244141
19871,-0.000244141
19872,-0.000244141
19873,-0.000305176
19874,-0.000366211
19875,-0.000457764
19876,-0.000335693
19877,-0.000213623
19878,-6.10352e-05
19879,-9.15527e-05
19880,-3.05176e-05
19881,0.00012207
19882,0.000274658
19883,0.000457764
19884,0.000396729
19885,0.000457764
19886,0.000457764
19887,0.000488281
19888,0.000427246
19889,0.000457764
19890,0.000335693
19891,0.000244141
19892,0.00012207
19893,0.00012207
19894,-6.10352e-05
19895,-0.000152588
19896,-0.000274658
19897,-0.000244141
19898,-0.000366211
19899,-0.000396729
19900,-0.000457764
19901,-0.000366211
19902,-0.000274658
19903,-0.000152588
19904,-0.000152588
19905,-0.000152588
19906,-9.15527e-05
19907,6.10352e-05
19908,0.000244141
19909,0.000335693
19910,0.000335693
19911,0.000335693
19912,0.000305176
19913,0.000335693
19914,0.000335693
19915,0.000213623
19916,0.000183105
19917,0.000183105
19918,0.000152588
19919,0.0
19920,-0.00012207
19921,-0.000152588
19922,-0.000274658
19923,-0.000335693
19924,-0.000244141
19925,-0.000274658
19926,-0.000274658
19927,-0.000274658
19928,-0.000274658
19929,-9.15527e-05
19930,0.0
19931,6.10352e-05
19932,6.10352e-05
19933,0.00012207
19934,0.000213623
19935,0.000335693
19936,0.000366211
19937,0.000366211
19938,0.000335693
19939,0.000335693
19940,0.000396729
19941,0.000335693
19942,0.000213623
19943,9.15527e-05
19944,0.0
19945,-3.05176e-05
19946,-9.15527e-05
19947,-0.000183105
19948,-0.000213623
19949,-0.000274658
19950,-0.000305176
19951,-0.000305176
19952,-0.000335693
19953,-0.000396729
19954,-0.000305176
19955,-0.000183105
19956,-0.00012207
19957,-0.00012207
19958,-0.000152588
19959,-0.000274658
19960,-0.000366211
19961,-0.000427246
19962,-0.000610352
19963,-0.000762939
19964,-0.0010376
19965,-0.00125122
19966,-0.0015564
19967,-0.00204468
19968,-0.00149536
19969,-0.000915527
19970,-0.00167847
19971,-0.00247192
19972,-0.00189209
19973,-0.00161743
19974,-0.00192261
19975,-0.00198364
19976,-0.0017395
19977,-0.00100708
19978,0.00296021
19979,0.00595093
19980,0.00119019
19981,-0.000366211
19982,-0.00146484
19983,-0.00134277
19984,-0.00213623
19985,-0.00213623
19986,-0.00119019
19987,-0.000366211
19988,9.15527e-05
19989,0.000488281
19990,0.000915527
19991,0.0010376
19992,0.000823975
19993,0.000701904
19994,9.15527e-05
19995,-0.000518799
19996,-0.000762939
19997,-0.000671387
19998,-0.000518799
19999,-0.000305176
20000,-6.10352e-05
20001,3.05176e-05
20002,-9.15527e-05
20003,-0.000488281
20004,-0.000946045
20005,-0.00112915
20006,-0.00146484
20007,-0.00140381
20008,-0.00112915
20009,-0.000701904
20010,-0.000274658
20011,3.05176e-05
20012,0.000244141
20013,0.000213623
20014,-6.10352e-05
20015,-0.000396729
20016,-0.000671387
20017,-0.000671387
20018,-0.000671387
20019,-0.000488281
20020,-0.000366211
20021,-0.000183105
20022,-0.00012207
20023,-9.15527e-05
20024,-0.000305176
20025,-0.000549316
20026,-0.000854492
20027,-0.0010376
20028,-0.00106812
20029,-0.00106812
20030,-0.00100708
20031,-0.000732422
20032,-0.000427246
20033,-6.10352e-05
20034,0.000274658
20035,0.000549316
20036,0.000671387
20037,0.000732422
20038,0.000671387
20039,0.000823975
20040,0.000946045
20041,0.000976562
20042,0.00109863
20043,0.00128174
20044,0.00143433
20045,0.00149536
20046,0.00134277
20047,0.0012207
20048,0.00109863
20049,0.00106812
20050,0.0010376
20051,0.00106812
20052,0.00106812
20053,0.0010376
20054,0.000976562
20055,0.000915527
20056,0.000946045
20057,0.00088501
20058,0.000793457
20059,0.000762939
20060,0.000854492
20061,0.000823975
20062,0.000823975
20063,0.000762939
20064,0.000793457
